"code","created","name","market_cap","price","open_price","high_price","low_price","gap","gap_ratio","trading_volume","institutional_volume","foreign_volume","foreign_ratio","forum_url","forum_count","forum_view","forum_like","forum_unlike","forum_title_length_avg","forum_content_length_avg","forum_reply_count","year","month","day"
"215600",2022-02-22,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.25,https://finance.naver.com/item/board.naver?code=215600,29,3051,42,22,14.655172,107.413795,23,2022,2,22
"096530",2022-02-22,씨젠,26479,50700,50600,51100,49850,1100,-2.12,690986,65179,155400,13.59,https://finance.naver.com/item/board.naver?code=096530,356,23685,687,411,14.876405,109.30618,126,2022,2,22
"091990",2022-02-22,셀트리온헬스케어,99859,64400,62100,65300,62100,900,1.42,567822,5029,46844,17.3,https://finance.naver.com/item/board.naver?code=091990,99,14129,211,102,14.444445,66.383835,42,2022,2,22
"025900",2022-02-22,동화기업,13999,69300,68200,70700,68200,1200,-1.7,44658,-2318,1419,43.93,https://finance.naver.com/item/board.naver?code=025900,1,61,0,0,13.0,11.0,0,2022,2,22
"039030",2022-02-22,이오테크닉스,12443,101000,100800,102000,100400,1300,-1.27,43579,-14783,12140,16.18,https://finance.naver.com/item/board.naver?code=039030,1,68,0,1,18.0,47.0,0,2022,2,22
"214150",2022-02-22,클래시스,12146,18750,18450,19250,18050,200,-1.06,969058,-42592,12636,4.77,https://finance.naver.com/item/board.naver?code=214150,24,3101,20,21,11.0,39.041668,3,2022,2,22
"035760",2022-02-22,CJ ENM,28552,130200,128400,131600,128000,600,-0.46,50192,11515,-15729,21.67,https://finance.naver.com/item/board.naver?code=035760,25,2295,48,20,17.36,233.72,9,2022,2,22
"195940",2022-02-22,HK이노엔,12183,42150,41800,42700,41650,850,-1.98,202788,11564,-53166,2.93,https://finance.naver.com/item/board.naver?code=195940,43,5390,78,24,14.418605,71.790695,14,2022,2,22
"196170",2022-02-22,알테오젠,21707,51300,51300,52300,51200,1800,-3.39,206295,-3401,-73157,11.8,https://finance.naver.com/item/board.naver?code=196170,45,6350,170,245,13.2,97.422226,73,2022,2,22
"035900",2022-02-22,JYP Ent.,17216,48500,47550,49300,47350,600,1.25,1531370,224249,44130,22.47,https://finance.naver.com/item/board.naver?code=035900,55,9651,281,132,12.745455,98.03636,50,2022,2,22
"086520",2022-02-22,에코프로,17766,74100,72400,75600,72300,600,-0.8,344934,-4802,12468,7.88,https://finance.naver.com/item/board.naver?code=086520,36,8434,96,82,12.361111,57.305557,46,2022,2,22
"078340",2022-02-22,컴투스,13986,108700,108000,110400,108000,3200,-2.86,154932,-29553,85654,12.34,https://finance.naver.com/item/board.naver?code=078340,40,5617,107,71,13.55,44.475,51,2022,2,22
"005290",2022-02-22,동진쎄미켐,17301,33650,33650,34000,33250,800,-2.32,611782,-91226,24253,8.25,https://finance.naver.com/item/board.naver?code=005290,48,7877,113,103,11.708333,45.8125,48,2022,2,22
"066970",2022-02-22,엘앤에프,66662,191500,183900,195100,183700,4200,2.24,702900,44378,40667,19.7,https://finance.naver.com/item/board.naver?code=066970,130,23678,440,236,11.915384,73.2,88,2022,2,22
"030190",2022-02-22,NICE평가정보,11172,18400,18350,18700,18250,400,-2.13,50762,-7284,23811,38.31,https://finance.naver.com/item/board.naver?code=030190,,,,,,,,2022,2,22
"039030",2022-02-23,이오테크닉스,12541,101800,101600,102400,100100,800,0.79,53952,-6374,1958,16.25,https://finance.naver.com/item/board.naver?code=039030,,,,,,,,2022,2,23
"122870",2022-02-23,와이지엔터테인먼트,11418,61900,61700,63100,60300,100,0.16,338479,28120,911,6.12,https://finance.naver.com/item/board.naver?code=122870,27,3726,35,22,11.185185,71.666664,8,2022,2,23
"247540",2022-02-23,에코프로비엠,79187,345500,348800,355000,341300,2300,-0.66,167560,10114,-45834,14.3,https://finance.naver.com/item/board.naver?code=247540,51,12931,126,197,14.019608,102.29412,64,2022,2,23
"067160",2022-02-23,아프리카TV,15702,136600,136700,138400,134900,600,0.44,118999,12600,4095,46.0,https://finance.naver.com/item/board.naver?code=067160,24,2797,23,15,9.208333,46.583332,13,2022,2,23
"086520",2022-02-23,에코프로,17910,74700,75000,75800,73800,600,0.81,302996,-23613,37116,8.02,https://finance.naver.com/item/board.naver?code=086520,26,6827,55,50,10.5,59.884617,35,2022,2,23
"066970",2022-02-23,엘앤에프,66731,191700,192800,196400,190200,200,0.1,374732,2797,3044,20.03,https://finance.naver.com/item/board.naver?code=066970,46,10935,190,94,11.413043,41.173912,57,2022,2,23
"068760",2022-02-23,셀트리온제약,31032,84900,87600,88100,84600,2200,-2.53,134849,-6529,-50618,7.92,https://finance.naver.com/item/board.naver?code=068760,29,2974,21,13,12.862069,39.62069,21,2022,2,23
"263750",2022-02-23,펄어비스,63573,96000,96100,97100,95300,800,0.84,301522,38834,-27531,14.53,https://finance.naver.com/item/board.naver?code=263750,74,15408,129,140,13.554054,34.243244,115,2022,2,23
"196170",2022-02-23,알테오젠,21834,51600,52100,53000,51300,300,0.58,202578,10860,-4775,11.82,https://finance.naver.com/item/board.naver?code=196170,47,7485,279,239,11.936171,136.53192,75,2022,2,23
"025900",2022-02-23,동화기업,14141,70000,70100,70800,69200,700,1.01,31811,1149,2489,43.9,https://finance.naver.com/item/board.naver?code=025900,1,175,1,0,3.0,64.0,0,2022,2,23
"222800",2022-02-23,심텍,15847,49750,48600,49850,47700,1650,3.43,970319,107170,2091,12.86,https://finance.naver.com/item/board.naver?code=222800,76,12665,59,95,16.56579,67.48684,63,2022,2,23
"299900",2022-02-23,위지윅스튜디오,14956,35000,33650,35300,33250,2100,6.38,647060,33993,106711,3.8,https://finance.naver.com/item/board.naver?code=299900,39,10425,98,21,10.641026,39.94872,29,2022,2,23
"095700",2022-02-23,제넥신,11438,45700,45000,46400,44950,900,2.01,74247,1751,30477,8.44,https://finance.naver.com/item/board.naver?code=095700,29,5638,73,49,12.931034,160.27586,37,2022,2,23
"112040",2022-02-23,위메이드,34413,102500,103200,105200,101200,1900,1.89,589423,-1501,15352,6.83,https://finance.naver.com/item/board.naver?code=112040,281,43893,1167,450,12.199288,61.398575,268,2022,2,23
"214150",2022-02-23,클래시스,12146,18750,19050,19200,18500,0,0.0,414127,-5353,-3872,4.86,https://finance.naver.com/item/board.naver?code=214150,13,1761,20,18,12.076923,25.923077,5,2022,2,23
"028300",2022-02-23,HLB,31876,29900,29800,30400,29550,200,0.67,334763,2036,25124,13.73,https://finance.naver.com/item/board.naver?code=028300,171,11154,308,55,13.333333,72.251465,86,2022,2,23
"056190",2022-02-23,에스에프에이,13825,38500,38250,38750,37750,200,0.52,124265,26996,13566,15.25,https://finance.naver.com/item/board.naver?code=056190,7,1359,18,7,11.142858,19.571428,4,2022,2,23
"144510",2022-02-23,지씨셀,10823,68500,67100,69400,67000,1700,2.54,58211,3909,16685,7.13,https://finance.naver.com/item/board.naver?code=144510,10,1380,11,13,10.6,21.7,3,2022,2,23
"240810",2022-02-23,원익IPS,18652,38000,37750,38100,37500,350,0.93,126283,-2673,9086,19.15,https://finance.naver.com/item/board.naver?code=240810,1,184,1,3,11.0,57.0,0,2022,2,23
"237690",2022-02-23,에스티팜,18583,98800,97200,100300,96800,2300,2.38,66824,12890,-8688,0.34,https://finance.naver.com/item/board.naver?code=237690,16,4861,109,35,12.5,55.3125,12,2022,2,23
"215600",2022-02-23,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.25,https://finance.naver.com/item/board.naver?code=215600,28,3275,55,25,16.785715,61.535713,18,2022,2,23
"030190",2022-02-23,NICE평가정보,11505,18950,18550,19050,18550,550,2.99,52457,-843,14025,38.36,https://finance.naver.com/item/board.naver?code=030190,2,116,0,0,20.0,29.5,0,2022,2,23
"078340",2022-02-23,컴투스,14256,110800,110100,111600,109200,2100,1.93,137185,-13941,20713,12.51,https://finance.naver.com/item/board.naver?code=078340,24,5110,61,27,12.875,54.0,38,2022,2,23
"357780",2022-02-23,솔브레인,17937,230600,226100,230600,225900,3300,1.45,13421,3080,-735,27.28,https://finance.naver.com/item/board.naver?code=357780,5,787,12,8,13.2,47.6,7,2022,2,23
"141080",2022-02-23,레고켐바이오,10469,43200,43050,43950,42450,750,1.77,152636,26702,-9956,8.14,https://finance.naver.com/item/board.naver?code=141080,8,1414,4,5,9.0,12.25,16,2022,2,23
"145020",2022-02-23,휴젤,18169,146700,147800,148900,145500,300,0.2,32121,-5593,-3139,70.54,https://finance.naver.com/item/board.naver?code=145020,25,2960,24,26,16.88,73.6,14,2022,2,23
"064760",2022-02-23,티씨케이,13590,116400,114200,116800,113200,2800,2.46,20020,-122,2598,68.19,https://finance.naver.com/item/board.naver?code=064760,1,71,0,1,3.0,20.0,0,2022,2,23
"298380",2022-02-23,에이비엘바이오,12300,26050,25400,26550,25050,800,3.17,642378,53270,11710,3.87,https://finance.naver.com/item/board.naver?code=298380,70,16403,268,214,10.885715,68.12857,65,2022,2,23
"200130",2022-02-23,콜마비앤에이치,10813,36600,36250,36850,35650,250,0.69,208228,58011,-15526,2.44,https://finance.naver.com/item/board.naver?code=200130,5,989,24,12,14.4,78.4,4,2022,2,23
"348370",2022-02-23,엔켐,14831,97600,97900,99000,96400,900,0.93,110573,3648,-8373,1.37,https://finance.naver.com/item/board.naver?code=348370,7,2147,26,19,9.571428,14.285714,13,2022,2,23
"036540",2022-02-23,SFA반도체,10920,6640,6570,6680,6450,140,2.15,1158163,-8291,-127832,5.04,https://finance.naver.com/item/board.naver?code=036540,16,3160,34,29,14.0625,345.125,14,2022,2,23
"293490",2022-02-23,카카오게임즈,56019,72100,71000,72200,70600,1900,2.71,703319,46549,127286,10.64,https://finance.naver.com/item/board.naver?code=293490,120,17472,188,50,13.633333,56.975,151,2022,2,23
"005290",2022-02-23,동진쎄미켐,17764,34550,34050,34600,33550,900,2.67,558467,-6207,11622,8.43,https://finance.naver.com/item/board.naver?code=005290,24,4808,38,89,11.041667,46.5,13,2022,2,23
"091990",2022-02-23,셀트리온헬스케어,97378,62800,64400,65200,62600,1600,-2.48,579070,-57257,-164725,17.31,https://finance.naver.com/item/board.naver?code=091990,97,12960,154,97,11.278351,49.463917,64,2022,2,23
"195940",2022-02-23,HK이노엔,12472,43150,42450,43450,42450,1000,2.37,190624,9108,37913,2.88,https://finance.naver.com/item/board.naver?code=195940,29,7300,66,34,16.48276,155.6207,31,2022,2,23
"078600",2022-02-23,대주전자재료,13623,88000,87700,88400,86600,1100,1.27,99140,2828,6936,12.58,https://finance.naver.com/item/board.naver?code=078600,8,2317,35,15,12.25,22.0,12,2022,2,23
"035760",2022-02-23,CJ ENM,28376,129400,130700,132000,128500,800,-0.61,69729,-17208,-3577,21.67,https://finance.naver.com/item/board.naver?code=035760,29,3344,55,26,16.034483,151.55173,14,2022,2,23
"048410",2022-02-23,현대바이오,12222,31600,31400,32000,31200,50,0.16,1657031,3122,30088,3.04,https://finance.naver.com/item/board.naver?code=048410,375,45663,1329,465,11.592,49.024,276,2022,2,23
"048260",2022-02-23,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,44.22,https://finance.naver.com/item/board.naver?code=048260,42,7659,100,59,13.357142,73.21429,53,2022,2,23
"096530",2022-02-23,씨젠,26844,51400,51300,51900,50800,700,1.38,483199,-3576,106261,13.78,https://finance.naver.com/item/board.naver?code=096530,285,23778,900,327,14.814035,92.0386,152,2022,2,23
"058470",2022-02-23,리노공업,26583,174400,175000,176200,173200,100,-0.06,42121,-1483,-3187,48.24,https://finance.naver.com/item/board.naver?code=058470,,,,,,,,2022,2,23
"032500",2022-02-23,케이엠더블유,12404,31150,30900,31200,30600,400,1.3,99063,-12378,19368,3.65,https://finance.naver.com/item/board.naver?code=032500,17,1810,36,11,11.529411,47.235294,9,2022,2,23
"098460",2022-02-23,고영,13147,19150,18700,19150,18550,500,2.68,117342,-668,29102,64.79,https://finance.naver.com/item/board.naver?code=098460,8,592,16,4,8.0,18.5,2,2022,2,23
"041510",2022-02-23,에스엠,17015,71600,72600,74000,71200,200,-0.28,422260,-39162,32082,13.83,https://finance.naver.com/item/board.naver?code=041510,33,10465,45,66,12.0,57.21212,20,2022,2,23
"140410",2022-02-23,메지온,14562,163600,162000,164900,161100,1900,1.18,22470,175,-1930,14.86,https://finance.naver.com/item/board.naver?code=140410,45,13153,477,239,14.333333,148.26666,69,2022,2,23
"034230",2022-02-23,파라다이스,15324,16850,17150,17150,16500,100,-0.59,968767,-23823,-182783,4.93,https://finance.naver.com/item/board.naver?code=034230,10,2967,18,33,14.8,27.9,14,2022,2,23
"108320",2022-02-23,LX세미콘,18867,116000,114200,116000,112600,2800,2.47,107161,-12858,8519,36.9,https://finance.naver.com/item/board.naver?code=108320,26,4330,52,29,10.961538,85.38461,16,2022,2,23
"035900",2022-02-23,JYP Ent.,17234,48550,48600,49550,47450,50,0.1,650248,31054,9129,22.15,https://finance.naver.com/item/board.naver?code=035900,81,13180,621,304,15.493827,140.01234,100,2022,2,23
"253450",2022-02-23,스튜디오드래곤,25662,85500,86800,87000,85100,800,-0.93,65407,-11688,7214,10.78,https://finance.naver.com/item/board.naver?code=253450,7,1406,13,17,13.428572,51.142857,5,2022,2,23
"278280",2022-02-23,천보,28950,289500,283900,290100,283900,5900,2.08,47371,532,9836,10.27,https://finance.naver.com/item/board.naver?code=278280,2,396,5,0,12.5,17.0,1,2022,2,23
"064760",2022-02-24,티씨케이,13239,113400,114700,115100,113200,3000,-2.58,27373,-122,2598,68.21,https://finance.naver.com/item/board.naver?code=064760,1,74,0,1,15.0,75.0,0,2022,2,24
"028300",2022-02-24,HLB,30757,28850,29200,29600,28550,1050,-3.51,639587,2036,25124,13.76,https://finance.naver.com/item/board.naver?code=028300,305,21835,603,129,12.206557,78.1377,186,2022,2,24
"098460",2022-02-24,고영,12667,18450,18900,19050,18350,700,-3.66,212325,-668,29102,64.82,https://finance.naver.com/item/board.naver?code=098460,5,449,9,1,14.6,30.4,2,2022,2,24
"215600",2022-02-24,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.25,https://finance.naver.com/item/board.naver?code=215600,25,2865,41,20,13.84,148.76,8,2022,2,24
"140410",2022-02-24,메지온,14251,160100,161500,163400,158500,3500,-2.14,57540,175,-1930,14.87,https://finance.naver.com/item/board.naver?code=140410,48,12007,345,204,10.416667,91.8125,52,2022,2,24
"293490",2022-02-24,카카오게임즈,53611,69000,71400,71900,69000,3100,-4.3,779072,46549,127286,10.79,https://finance.naver.com/item/board.naver?code=293490,113,13616,96,41,13.336283,62.769913,79,2022,2,24
"048410",2022-02-24,현대바이오,11390,29450,31050,31300,29200,2150,-6.8,2285025,3122,30088,3.13,https://finance.naver.com/item/board.naver?code=048410,702,55722,1809,612,12.568377,58.89174,386,2022,2,24
"298380",2022-02-24,에이비엘바이오,11804,25000,25750,25850,24550,1050,-4.03,659735,53270,11710,3.95,https://finance.naver.com/item/board.naver?code=298380,98,12470,271,133,12.795918,91.64286,73,2022,2,24
"035900",2022-02-24,JYP Ent.,16861,47500,48650,49500,47250,1050,-2.16,952165,31054,9129,22.2,https://finance.naver.com/item/board.naver?code=035900,53,9710,339,245,14.037736,116.01887,49,2022,2,24
"196170",2022-02-24,알테오젠,21368,50500,50100,51600,49500,1100,-2.13,317813,10860,-4775,11.83,https://finance.naver.com/item/board.naver?code=196170,49,7257,362,213,12.67347,84.87755,45,2022,2,24
"032500",2022-02-24,케이엠더블유,11946,30000,30700,30850,29750,1150,-3.69,235858,-12378,19368,3.71,https://finance.naver.com/item/board.naver?code=032500,41,4901,97,29,11.512196,43.02439,30,2022,2,24
"068760",2022-02-24,셀트리온제약,30010,82100,83500,84000,80700,2800,-3.3,173234,-6529,-50618,7.78,https://finance.naver.com/item/board.naver?code=068760,19,2197,30,12,12.631579,48.94737,4,2022,2,24
"195940",2022-02-24,HK이노엔,11952,41350,42500,42700,41050,1800,-4.17,231019,9108,37913,3.01,https://finance.naver.com/item/board.naver?code=195940,32,4615,80,17,12.0625,51.21875,14,2022,2,24
"299900",2022-02-24,위지윅스튜디오,14550,34050,34650,35800,34050,950,-2.71,515316,33993,106711,4.05,https://finance.naver.com/item/board.naver?code=299900,16,4299,22,38,10.8125,30.5625,8,2022,2,24
"039030",2022-02-24,이오테크닉스,12049,97800,100600,101500,97400,4000,-3.93,105447,-6374,1958,16.26,https://finance.naver.com/item/board.naver?code=039030,9,1519,3,1,9.444445,25.777779,9,2022,2,24
"096530",2022-02-24,씨젠,26792,51300,50500,53500,50300,100,-0.19,1284500,-3576,106261,14.0,https://finance.naver.com/item/board.naver?code=096530,501,39117,1098,440,14.510978,63.918163,221,2022,2,24
"222800",2022-02-24,심텍,15577,48900,49250,50300,47950,850,-1.71,1128051,107170,2091,12.8,https://finance.naver.com/item/board.naver?code=222800,44,10341,38,70,13.75,145.25,71,2022,2,24
"058470",2022-02-24,리노공업,26811,175900,173400,176600,171300,1500,0.86,42691,-1483,-3187,48.22,https://finance.naver.com/item/board.naver?code=058470,3,548,2,3,7.0,21.666666,0,2022,2,24
"078340",2022-02-24,컴투스,13780,107100,108700,111000,107000,3700,-3.34,140542,-13941,20713,12.62,https://finance.naver.com/item/board.naver?code=078340,42,5985,83,80,12.642858,78.833336,41,2022,2,24
"005290",2022-02-24,동진쎄미켐,17044,33150,33850,34600,32950,1400,-4.05,1416623,-6207,11622,8.46,https://finance.naver.com/item/board.naver?code=005290,96,14987,176,172,13.875,38.458332,62,2022,2,24
"034230",2022-02-24,파라다이스,14642,16100,16600,16650,16000,750,-4.45,1369032,-23823,-182783,4.54,https://finance.naver.com/item/board.naver?code=034230,13,2951,30,16,17.23077,31.23077,6,2022,2,24
"348370",2022-02-24,엔켐,12764,84000,91500,94700,84000,13600,-13.93,943905,3648,-8373,1.32,https://finance.naver.com/item/board.naver?code=348370,139,23123,394,207,10.834533,49.3741,51,2022,2,24
"263750",2022-02-24,펄어비스,62050,93700,94700,95700,93300,2300,-2.4,299639,38834,-27531,14.53,https://finance.naver.com/item/board.naver?code=263750,128,13625,175,123,14.78125,143.0625,177,2022,2,24
"066970",2022-02-24,엘앤에프,62693,180100,188800,190400,180100,11600,-6.05,600820,2797,3044,20.04,https://finance.naver.com/item/board.naver?code=066970,62,8675,143,120,12.548388,39.080647,27,2022,2,24
"025900",2022-02-24,동화기업,13515,66900,69300,70300,66800,3100,-4.43,87587,1149,2489,43.95,https://finance.naver.com/item/board.naver?code=025900,2,134,1,0,15.0,45.5,0,2022,2,24
"145020",2022-02-24,휴젤,17340,140000,144100,145500,139300,6700,-4.57,63474,-5593,-3139,70.51,https://finance.naver.com/item/board.naver?code=145020,20,2108,30,20,17.0,38.6,8,2022,2,24
"048260",2022-02-24,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,44.22,https://finance.naver.com/item/board.naver?code=048260,65,7535,151,27,13.7846155,86.95385,18,2022,2,24
